,name,avglabelcost,avgMAUC,avgGmeans,avgF1Score,avgPrecision,avgRecall,avgFPR,avgEvaluatTimeS,avgModelTimeH,avgCorrectRate,avgKappaStatistic,F1 Score for class 0 (percent),F1 Score for class 1 (percent),F1 Score for class 2 (percent),F1 Score for class 3 (percent),F1 Score for class 4 (percent),F1 Score for class 5 (percent),F1 Score for class 6 (percent),F1 Score for class 7 (percent),F1 Score for class 8 (percent),F1 Score for class 9 (percent),F1 Score for class 10 (percent),F1 Score for class 11 (percent),F1 Score for class 12 (percent),F1 Score for class 13 (percent),F1 Score for class 14 (percent),F1 Score for class 15 (percent),F1 Score for class 16 (percent),F1 Score for class 17 (percent),F1 Score for class 18 (percent),F1 Score for class 19 (percent),F1 Score for class 20 (percent),F1 Score for class 21 (percent),F1 Score for class 22 (percent),F1 Score for class 23 (percent),Precision for class 0 (percent),Precision for class 1 (percent),Precision for class 2 (percent),Precision for class 3 (percent),Precision for class 4 (percent),Precision for class 5 (percent),Precision for class 6 (percent),Precision for class 7 (percent),Precision for class 8 (percent),Precision for class 9 (percent),Precision for class 10 (percent),Precision for class 11 (percent),Precision for class 12 (percent),Precision for class 13 (percent),Precision for class 14 (percent),Precision for class 15 (percent),Precision for class 16 (percent),Precision for class 17 (percent),Precision for class 18 (percent),Precision for class 19 (percent),Precision for class 20 (percent),Precision for class 21 (percent),Precision for class 22 (percent),Precision for class 23 (percent),Recall for class 0 (percent),Recall for class 1 (percent),Recall for class 2 (percent),Recall for class 3 (percent),Recall for class 4 (percent),Recall for class 5 (percent),Recall for class 6 (percent),Recall for class 7 (percent),Recall for class 8 (percent),Recall for class 9 (percent),Recall for class 10 (percent),Recall for class 11 (percent),Recall for class 12 (percent),Recall for class 13 (percent),Recall for class 14 (percent),Recall for class 15 (percent),Recall for class 16 (percent),Recall for class 17 (percent),Recall for class 18 (percent),Recall for class 19 (percent),Recall for class 20 (percent),Recall for class 21 (percent),Recall for class 22 (percent),Recall for class 23 (percent),FalseAlarmRate for class0 (percent),FalseAlarmRate for class1 (percent),FalseAlarmRate for class2 (percent),FalseAlarmRate for class3 (percent),FalseAlarmRate for class4 (percent),FalseAlarmRate for class5 (percent),FalseAlarmRate for class6 (percent),FalseAlarmRate for class7 (percent),FalseAlarmRate for class8 (percent),FalseAlarmRate for class9 (percent),FalseAlarmRate for class10 (percent),FalseAlarmRate for class11 (percent),FalseAlarmRate for class12 (percent),FalseAlarmRate for class13 (percent),FalseAlarmRate for class14 (percent),FalseAlarmRate for class15 (percent),FalseAlarmRate for class16 (percent),FalseAlarmRate for class17 (percent),FalseAlarmRate for class18 (percent),FalseAlarmRate for class19 (percent),FalseAlarmRate for class20 (percent),FalseAlarmRate for class21 (percent),FalseAlarmRate for class22 (percent),FalseAlarmRate for class23 (percent)
41,AL-RandVarUncertainty-ARF-b0.25-,0.2625267308206362,68.18512878027916,7.738444585923691,13.065189709331184,12.967171975540282,13.166817035869965,3.775361702750601,3.4328125,3.8968810177822095e-06,13.166599839615078,9.391316562279858,27.72197048620081,21.37622195078496,9.856603120541704,4.831283090364148,27.420697444323093,13.183794357463821,6.9788998923238115,4.927026699748725,10.50121716257514,11.401521832671396,6.959107105229566,2.9221883043179853,12.84400500080422,6.780574771545055,3.777748917593322,1.7146643657396272,11.075174120893921,7.122682899095031,7.62075836189643,3.858675532276288,14.19667623737235,10.869234647459578,11.83234307771203,9.696259720730312,18.159442852979176,18.777395544703037,15.695929172562916,17.416326709186418,17.730877015059903,13.41126482397029,14.023518930755756,14.250878246951416,8.053792245328058,11.69692908143894,12.863000215272908,10.459940073166612,9.531531726655583,7.975937727545443,8.250054284494201,7.551394667272527,8.486182244142451,8.499371092359365,14.32474615381272,12.19808784551167,10.154087868620365,10.982028400210776,16.348478996415956,24.370931494550344,58.60465116279071,24.899759422614277,7.233360064153969,2.814755412991179,60.51323175621492,12.983159582999198,4.655448717948718,2.991178829190056,15.108259823576585,11.155698234349918,4.83560545308741,1.7000801924619082,19.735364875701684,5.9101844426623895,2.4538893344025663,0.9703287890938253,15.98235765838011,6.142742582197274,5.228548516439455,2.301523656776263,23.624699278267844,10.777866880513233,9.310344827586206,6.0705693664795515,11.48460653394233,4.6860290784840135,1.6875283288588263,0.5829643317875945,12.20773334263101,3.645270388061783,1.242329149232915,0.7876294410934068,7.493811233917926,3.666410989470748,1.4124333182246087,0.631079808932743,8.143718838255293,2.966075101983892,1.1955650081935776,0.5167183849935497,7.504968446009554,2.8719361249607753,1.368501795613821,0.7227781458108155,9.088246574387227,3.7917087967644085,2.0832606952337787,0.8273770091698337
42,AL-SelSampling-ARF-b0.25-,0.2625167067628976,69.26357464996369,10.023579500983084,13.18618297863022,12.932063275529671,13.451404445716708,3.7629854024988134,3.459375,4.065186037526776e-06,13.451283079390539,9.688347725856639,27.50888137904032,20.753279676489406,13.027832284730767,8.45418832444178,26.647111987544736,15.146636592456153,10.067950126931832,7.985376995662037,8.91266027934815,11.68543867097972,10.079456693342971,5.948633161689003,11.070863284708832,7.590946784334913,5.337224404168879,3.0998442233534194,9.820491333416445,8.513549352343627,8.496134505833428,6.283128569233791,13.716478069575322,11.187117057842306,16.223658678995253,16.032615326868726,18.871313214742944,18.037625434911295,15.737869754547905,16.161257236105435,18.2714522651005,14.01631959256655,13.971273410174433,14.128756709622143,7.677901736076061,11.903043829208887,13.511999413325483,11.93756779075478,9.05341288398492,8.303309559992176,7.923226298888349,7.226368834865498,8.262931228912938,8.980550178941087,12.003265129337064,12.95304949530381,10.74915628385712,10.723982523263091,16.93817083790832,23.02571497032136,50.76182838813151,24.55493183640738,11.186848436246994,5.7497995188452276,49.31836407377706,16.551724137931036,7.892628205128204,5.589414595028067,10.641539695268643,11.524879614767254,8.05934242181235,3.9855653568564557,14.274258219727344,7.016840417000802,4.041700080192461,1.9807538091419405,12.117080994386527,8.115477145148356,6.583801122694467,4.161988773055333,18.997594226142738,11.73215717722534,15.65356856455493,12.341619887730554,9.488860221052265,4.843973362156132,2.6170635612426345,1.289703985216694,9.592413095777694,4.40919075346048,2.116108786610879,1.47937659077438,5.573724765524214,3.6922111428770656,2.2425996304173497,1.2726195042013877,6.229559638785259,3.367734737282521,2.037585858233674,1.1066559743384121,5.851957742059204,3.5811164185349185,2.107318433806353,1.198354311216485,6.869007356786723,4.2223074509257,3.336355078274816,1.7858512604163035
43,AL-FixedUncertainty-MOOB-b0.25-,0.2625300721732157,72.30457538687118,0.0,,,11.86446911776572,3.831979348019714,2.6828125,1.246969655363096e-07,11.864474739374497,8.03249539091431,25.785437785672116,7.601270972240647,2.3172056426829286,1.457652600151381,26.30453847560052,,,,1.158837695241639,,,,14.467127369760536,,,,,,2.3729436974410856,,10.523389278851191,0.7069593493789459,8.50437539253073,9.506385794347079,15.265391963737901,20.164538226264895,25.66921776996159,33.74789858139985,15.26712942820709,,14.246753246753247,0.0,8.443438504115736,0.43420469649977844,,,8.299910543693166,,,,0.16161616161616163,,23.89782669422271,11.543619188874171,6.507670880969144,5.870418277493532,24.964928052976767,20.284544534226473,82.95108259823577,4.691259021651964,1.2189254210104248,0.7457898957497995,94.94787489975941,0.0,0.18429487179487175,0.0,0.6255012028869287,0.016051364365971106,0.0,0.00801924619085806,56.39133921411387,0.0,0.0,0.0,0.024057738572574178,0.040096230954290296,1.3392141138732958,2.1732157177225337,27.602245388933436,0.37690457097032876,5.132317562149157,6.279069767441859,20.01952512116035,0.8061085736201667,0.16108224957288797,0.06485129528259126,22.911683693037205,0.0,0.051603905160390505,0.017084481015306296,0.29985007496251875,0.05927062269018897,0.015341166625989333,0.016387155259579515,27.11620933719187,0.002789303022907151,0.00034866287786339387,0.002440640145043757,0.28799553711516335,0.004183954534360726,0.23220947665702033,0.6234092256197482,17.251490533802865,0.2555698894738677,0.6750113315435305,1.09305812210174
44,AL-VarUncertainty-MOOB-b0.25-,0.2625233894680567,71.98041711367169,0.0,,,13.097079253980112,3.7783878679891836,2.8765625,1.3370292597553797e-07,13.097099705960972,9.318693182051385,30.168243190676076,27.86058229286047,20.188633851778526,2.8695185955601548,27.199445598184173,,4.937367801062277,2.28170803999416,,4.820502618967228,,,14.856671546122078,,,,2.081736211110924,,3.0945214325266504,2.793738862004953,10.567013851391028,1.6903375441785058,9.3656118205215,8.033911230839706,19.4135601607937,20.718944507365993,16.50552216164989,29.961867155053266,18.230724713784856,,10.249855763676972,10.72131651996084,3.098039215686275,13.84409937252633,,1.111111111111111,8.581662548848566,,,,5.9076288774588885,,19.98563749306042,11.767875616916188,6.4521988847630425,4.6127025705725035,24.947751060909102,22.058152265916636,67.65838011226943,42.87089013632718,29.24619085805934,1.7161186848436247,54.00962309542903,9.350441058540497,3.6698717948717947,1.3151563753007216,0.04009623095429029,3.057784911717496,0.0,0.00801924619085806,55.32477947072975,0.0,0.136327185244587,0.04009623095429029,1.3632718524458702,0.040096230954290296,1.7642341619887731,1.6038492381716118,29.23015236567763,1.0425020048115479,5.8299919807538085,5.012028869286288,12.212963285798962,7.158746208291203,6.443987308671245,0.2953174575502946,10.56204455911579,2.7683832502353476,1.3877266387726637,0.527526934207315,0.05474007182455284,0.7691234920856286,0.015341166625989333,0.016735818137442907,25.643108678219033,0.002789303022907151,0.1370245110003138,0.06659460967190824,0.9616122171472403,0.005578606045814302,0.2827655939472124,0.5059098357797845,18.435898329904816,0.8915309786966983,0.7764722290017783,0.7593877479864719
45,AL-RandVarUncertainty-MOOB-b0.25-,0.26252004811547713,73.9848384706001,0.0,,,13.305684939453595,3.7693211500385964,2.90625,1.3508280972018838e-07,13.30560010692328,9.536293840147035,28.566621759611156,27.67442729143472,7.41978813920317,2.0418866223928984,28.164607062272815,,2.8051462232843347,,,6.394535198365523,,,14.942540565861066,,,,,,1.3794063368114051,3.443989834618781,9.830574558251389,3.836012172671034,16.159903195899442,10.06591934339836,18.28026614620787,18.66091075163811,17.806490005051778,30.485215369054554,17.184855495495583,7.860440537950164,10.307677418320143,17.46859986330095,1.546474358974359,14.65224195430184,,,8.746428648970843,,,,,,14.970929795021117,13.19292782265379,6.274087199545049,6.659820644217389,16.86506340509383,21.02499272935494,65.36487570168404,53.68885324779471,5.2445870088211715,1.0745789895749802,78.32397754611065,3.0633520449077785,1.7147435897435894,0.7457898957497995,0.08821170809943865,4.253611556982344,0.10425020048115477,0.00801924619085806,51.89254210104251,0.0,0.01603849238171612,0.07217321571772253,0.32878909382518046,0.040096230954290296,0.7538091419406577,2.0048115477145148,23.736968724939857,2.7746591820368884,17.28949478748998,6.752205292702486,12.707367246609252,10.191764582824865,1.1108399288727728,0.12377532164150482,16.426554164778075,0.9253512778494475,0.6467921896792191,0.14643840870262542,0.09100101112234579,1.0490900216163446,0.03137965900770545,0.017084481015306303,23.62818590704648,0.002789303022907151,0.017433143893169693,0.06694327254977162,0.3144939158327812,0.012900526480945574,0.18583731390118896,0.5519333356577525,15.514452076287437,1.7028694954848156,3.878874516230256,1.1195565008193578
46,AL-SelSampling-MOOB-b0.25-,0.2625133654103181,74.08360406290907,0.0,,,13.551955228382443,3.7586142511139458,2.89375,1.345018002515038e-07,13.551857792034212,9.793259752533373,28.74077905067866,27.24412136933334,7.125970533272058,2.4276011990055197,27.980694079493624,,2.822748928128367,,,6.845859561915138,,,15.083261829277054,,,,,,1.5322081831894454,4.244628749223233,9.565981790940732,5.610230427701364,17.41332666987244,11.427974118512287,18.188160154307496,18.89956490449847,18.53247675965712,26.880938311397614,16.896845844525394,6.4273221437922246,10.309507894092217,18.047725017924996,3.567340067340068,15.01425456201819,,,8.846256312066467,,,,,,14.000597763550626,15.159114096444759,6.491717642294828,7.3930240780035295,15.715774082587725,20.64477287792745,68.50842020850041,48.93344025661589,4.707297514033681,1.2750601443464313,81.41940657578186,0.9863672814755413,1.7147435897435899,1.4033680834001605,0.08019246190858059,4.630818619582665,0.3368083400160385,0.00801924619085806,51.41138732959102,0.11226944667201284,0.0,0.00801924619085806,0.20850040096230954,0.040096230954290296,0.8420208500400962,2.5020048115477143,19.607056936647957,5.846030473135525,22.453889334402568,8.211708099438653,13.401903699313133,9.137756703043827,0.955336285345699,0.1555036435270737,17.417802726543705,0.400962309542903,0.6743375174337518,0.24685331752728285,0.06206199225968412,1.1062687399762914,0.0739165301070395,0.016387155259579515,23.093685715281897,0.023011749938983993,0.008367909068721454,0.019176458282486666,0.1949025487256372,0.004881280290087514,0.22907151075624982,0.5763397371081901,12.451797357135385,3.1491231128621733,5.408109898539103,1.3991841288657998
47,AL-FixedUncertainty-MUOB-b0.25-,0.2625300721732157,71.00843536274161,6.558996533997388,,,11.812695861645784,3.8342210830151857,1.8703125,8.537803983522786e-08,11.813017909649826,7.97869353852154,14.626888084578226,,,,19.967462902345805,7.965017043253887,,,,,,,,,,,,,4.295765073470857,,,13.1102343537189,,,12.16125688482796,,5.892188785420993,,14.95216819147937,9.621868040899807,11.40988155849541,,,,,,7.619469798981359,,,,,,28.33609173009264,,,9.704035333498151,,,22.28548516439455,8.283881315156375,5.966319165998396,29.887730553327987,48.98155573376102,14.675220529270252,15.368589743589743,9.406575781876503,0.36086607858861264,5.7303370786516865,1.8203688853247795,5.388933440256617,4.651162790697675,1.8684843624699279,1.6680032076984765,5.028067361668004,2.6222935044105857,0.9542902967121091,3.873295910184443,6.487570168404171,6.399358460304731,26.038492381716118,23.528468323977542,32.22935044105854,6.820891879641576,3.2788257034273562,2.84055646595307,7.659426100903036,12.275722603814373,5.2864265541647795,4.652022315202231,4.976116592866357,0.35633346117638853,1.5748553099504914,0.40340294968794665,1.7548202642864612,2.212265960043234,1.2049789058958893,1.375475053171089,2.3963599595551064,1.8273421428820478,0.8625919598340364,1.0676057320177121,1.4915797914995992,2.677382239113002,10.867473240124124,6.722220285206236,7.436630521948326
48,AL-VarUncertainty-MUOB-b0.25-,0.2625300721732157,71.00843536274161,6.558996533997388,,,11.812695861645784,3.8342210830151857,1.990625,9.08691080338839e-08,11.813017909649826,7.97869353852154,14.626888084578226,,,,19.967462902345805,7.965017043253887,,,,,,,,,,,,,4.295765073470857,,,13.1102343537189,,,12.16125688482796,,5.892188785420993,,14.95216819147937,9.621868040899807,11.40988155849541,,,,,,7.619469798981359,,,,,,28.33609173009264,,,9.704035333498151,,,22.28548516439455,8.283881315156375,5.966319165998396,29.887730553327987,48.98155573376102,14.675220529270252,15.368589743589743,9.406575781876503,0.36086607858861264,5.7303370786516865,1.8203688853247795,5.388933440256617,4.651162790697675,1.8684843624699279,1.6680032076984765,5.028067361668004,2.6222935044105857,0.9542902967121091,3.873295910184443,6.487570168404171,6.399358460304731,26.038492381716118,23.528468323977542,32.22935044105854,6.820891879641576,3.2788257034273562,2.84055646595307,7.659426100903036,12.275722603814373,5.2864265541647795,4.652022315202231,4.976116592866357,0.35633346117638853,1.5748553099504914,0.40340294968794665,1.7548202642864612,2.212265960043234,1.2049789058958893,1.375475053171089,2.3963599595551064,1.8273421428820478,0.8625919598340364,1.0676057320177121,1.4915797914995992,2.677382239113002,10.867473240124124,6.722220285206236,7.436630521948326
49,AL-RandVarUncertainty-MUOB-b0.25-,0.2625300721732157,70.99289890705462,6.594940697156572,,,11.787969317084137,3.835296139045673,1.990625,9.087781978046728e-08,11.788291900561347,7.952892152346332,14.603713824581021,,,,19.473566472123586,7.924356085185904,,,,,,,,,,,,,4.274054675009884,,,13.072301200084684,,,12.13986548314142,,5.8524324523641695,,14.905338950029698,9.567506797415767,11.38922383923533,,,,,,8.20413102771675,,,,9.428770894374175,,28.27775440976446,,,9.579220727012878,,,22.277465918203692,8.275862068965518,5.7497995188452276,32.19727345629511,46.848436246992776,14.619085805934244,15.384615384615383,9.59101844426624,0.36086607858861264,5.7303370786516865,1.8444266238973537,5.685645549318364,4.1700080192461915,2.6623897353648758,1.6760224538893347,4.1700080192461915,2.534081796311147,1.0104250200481157,3.8652766639935847,6.487570168404171,6.303127506014435,25.717722534081798,23.57658380112269,32.173215717722535,6.840068337924062,3.2735957602594055,2.8077821554339115,8.072591611171159,11.854886510233257,5.274920679195287,4.661087866108787,5.031205327568774,0.35737944980997877,1.5755526113939056,0.4068895784665806,1.8984693699661797,2.041072487012308,1.720999965133712,1.3503713259649246,2.0504863847146195,1.7663261392559537,0.8842090582615668,1.0805062584986576,1.4989017119347305,2.6306614134793067,10.793556710017082,6.745929360900945,7.429657264391059
50,AL-SelSampling-MUOB-b0.25-,0.2625300721732157,71.05316827345958,6.717529022781603,,,11.847092480081457,3.832724932665614,2.028125,9.257662653302153e-08,11.847433841218924,8.014600928800633,14.76548562305668,,,,19.999824326346197,7.509309060517184,12.310582852454846,5.4287510914278725,,,,,,,,,,,,,,13.460001132646436,,,12.412059953052475,,,14.08181814557543,14.974170210791518,9.327772170480973,12.920397098389099,10.262583590174938,,,,,7.895988078928939,,,,,,,,,9.73091337288065,9.972452736830991,,21.82036888532478,8.203688853247794,6.952686447473939,30.681635926222935,47.79470729751403,14.186046511627907,15.272435897435898,9.406575781876503,0.7056936647955092,5.056179775280899,2.1170809943865274,5.854049719326384,3.937449879711307,1.9406575781876505,1.2910986367281478,5.140336808340017,2.614274258219728,1.0104250200481153,3.9855653568564557,5.693664795509222,6.7441860465116275,28.30793905372895,22.670408981555738,32.94306335204491,6.555559429587531,3.32450054042746,3.311948676824379,8.003207698476341,11.84721592692026,5.083156096370419,4.679218967921897,4.971583975454134,0.5958648582685401,1.4681681891081513,0.45988633590181643,1.951466127401416,1.5546877723928731,1.3102750950106343,1.0463372964680449,2.455632648791883,1.82350685122555,0.8849063840172935,1.0700463721627558,1.3423520797740665,2.269098009134967,11.801889752798022,6.4073777064955895,7.767511593040689
51,OALDI-b0.25-,0.38629711307137127,76.36812917732517,14.599649798519456,18.731782552558002,17.89157151368756,19.655515751797815,3.49322527416257,2.1359375,5.969519002570046e-11,19.655840684309005,16.162586020123186,33.98660655858722,33.868508889818294,23.955061657079273,25.002059645385394,25.919457292502166,18.36002630613308,22.42624900695264,14.019703525036652,9.33036283228028,13.902615482136662,16.886354197680397,13.793633584350385,9.851138662989907,7.473648296884764,7.511456967853884,6.1113722308290805,5.892379224204385,6.952048004102224,11.440789780053032,14.526751060325193,16.455132724442045,16.113834124322743,28.49258804958951,33.27823029602324,24.761750159261915,27.270774804138306,20.03227465437154,21.823139144568636,23.20216636318233,18.760536987850777,23.430539717081878,21.99703954841565,13.984987490372887,17.597913455071144,19.325798558771915,16.2847969710021,12.750816015359282,11.508965685030741,12.381338847164981,12.128281137578137,12.474909291086805,12.746185411001816,16.023811157098205,17.101710395207494,14.407738107027205,12.742206957405502,21.466330100705832,25.1937053697464,54.25020048115478,44.73937449879712,29.927826784282274,29.398556535685646,29.39855653568565,18.05934242181235,21.586538461538463,10.336808340016038,7.072975140336807,11.861958266452648,15.661587810745791,12.19727345629511,8.163592622293505,5.66158781074579,5.469125902165197,4.25821972734563,3.9935846030473137,4.883720930232558,9.077786688051322,12.82277465918204,19.23817161186848,22.149157979149958,42.43785084202085,49.085805934242174,7.173041386283602,5.19821484606534,5.194379554408842,4.590495449949444,4.239043269063143,3.3956277675115936,3.0725244072524402,1.585370105644852,1.9078832676684914,2.4144062478209336,2.878909382518043,2.7073672466092535,2.440640145043757,1.8684843624699279,1.6735818137442908,1.3270109131480772,1.2241553641783758,1.484606533942331,2.0539730134932537,2.6955127087618984,4.970537986820544,6.63854119451902,6.752553955580349,6.350545657403857
52,OALE-b0.25-,0.44002940390269984,76.38573392802277,8.649776912595692,16.660640535632353,16.020525605500673,17.37006250693313,3.59260784662012,3.53125,1.2371359237780173e-09,17.37002138465651,13.777413536533548,31.925491284044917,28.3642425838485,19.647143673668158,24.473186325281333,22.31936947091241,8.140117962296713,8.696093976651138,7.953727039227192,2.374155329608874,9.799578906157794,16.06690439340599,13.121277966195143,10.729075898764822,6.152029889033191,2.704977207232603,,,,3.8941378923395584,10.666434985811751,14.687011364056369,14.31680288057915,26.906771752089988,31.380877004664466,22.114492044905102,20.36636208417013,17.137674434513364,18.682113378727703,20.122776214191457,14.927021777382814,13.267779011420364,20.52922748751111,17.63801485658458,14.804449587511048,17.313636817312407,13.803877689309624,11.605368300794762,10.73626514285994,12.750758913394545,9.509897271466004,8.974434705219895,13.181079789775442,20.895816603164562,21.227823604291075,13.343322846695397,10.272351988909213,18.776181332490335,22.51188864941536,57.50601443464315,46.75220529270249,23.51242983159583,36.1186848436247,25.918203688853254,5.6615878107457895,6.730769230769231,5.116279069767442,1.3231756214915797,7.961476725521669,16.53568564554932,13.151563753007219,11.275060144346432,4.771451483560545,1.619887730553328,1.4033680834001605,0.9703287890938253,0.6014434643143545,2.237369687249399,7.377706495589413,16.68805132317562,23.79310344827586,47.86688051323176,51.98877305533281,8.816289529653778,7.947770300896065,4.956591471706007,6.836930372023291,4.544123287193613,1.4082493636902478,1.9850069735006972,0.9134967400020919,0.2810222795578955,1.9294330939265045,3.4751229036644466,3.5051079111606986,4.002301174993899,1.7370384575154283,0.5467033924898017,0.5212510024057739,0.35249816951989127,0.17084481015306302,0.41246818451239486,1.2276419929570097,4.773543460827725,9.083713956975002,9.00665946096719,7.788780028590357
53,DMCAL-b0.25-,0.25,69.26413087785414,1.934717232908364,,,13.27313385981014,3.7707314247309127,3.653125,2.1016964456066486e-07,13.273188986901896,9.5024452588795,29.009118447305827,24.811573877558097,4.1939826771303235,4.367008808612784,28.71848950733991,4.7455867549402,3.7584852897310848,2.0364226736719546,7.714124755176694,,,,14.19298107683765,,,,7.648893829879491,,1.5284762153443632,5.7270128789991075,14.388067043164863,5.051183088682507,8.480584835569264,9.56614327675276,17.965357437925938,20.23389969531592,17.90158625472777,23.70671869288941,17.27993765659853,16.11496306090424,15.950881457521598,31.700090359628142,6.205325320317846,9.292786613675892,4.760158796199986,8.143718458201462,8.824962221698824,,,,7.272442815766534,,16.48478210522675,14.690886855284031,8.77904224377615,11.702647656259415,23.535740480466092,20.80726884585792,75.32477947072975,32.31756214915798,2.389735364875702,2.405773857257418,85.10024057738573,2.8468323977546115,2.1474358974358974,1.0906174819566963,10.28067361668003,0.4975922953451043,0.08821170809943865,0.31275060144346434,36.303127506014434,0.01603849238171612,0.024057738572574178,0.01603849238171612,8.155573376102645,0.30473135525260625,0.809943865276664,3.560545308740978,39.88773055332799,3.247794707297514,5.180433039294307,6.2469927826784275,14.959729437606777,5.57023813674558,0.475227502527806,0.33750566577176533,17.72881001359785,0.6021407900700811,0.5219665271966527,0.16875283288588264,6.76092186464907,0.17014155219301305,0.10320421184756459,0.12621596178654856,16.326487918831283,0.01813046964889648,0.01813046964889648,0.012203200725218785,4.605836616575433,0.05264809455737248,0.17677207907674072,0.9009448763990099,18.030054740071826,1.082598235765838,0.7381193124368048,1.0107736829259788
54,AL-FixedUncertainty-LB-b0.3-,0.3117147821438118,75.96052409824927,4.574918878686226,15.433598571870618,14.996795215387507,15.905266686723996,3.656274324156187,3.2328125,1.667297361159904e-07,15.905840684309009,12.249419223723036,30.912105353509162,24.673444312030274,22.65308869238761,3.196823619266325,28.470482529889534,1.0351194593203124,15.766422580813344,2.13255663089716,2.5925457635658136,1.0574319356083497,18.914141417870393,1.3636616532696986,9.750885902594627,0.5465774528774954,4.052032105817608,,2.893804133972262,,10.77780174264725,4.113918051300419,12.701022957071476,8.038302254365792,26.312128962218168,27.618148500268365,20.51959859986556,24.246994960878478,15.808645723990711,24.023453844661898,19.491484364066995,15.435190375272018,14.216873806675318,25.238488752929282,10.860320190163335,13.024050820224891,14.957744418846328,8.563619576582564,9.658863245152164,11.380485842985843,9.587404659889994,16.902960359995955,8.97530310959714,14.25166816614185,11.402681578175516,13.599396851315898,8.611404174607618,8.091942062870842,16.98510929719343,24.08940038721646,62.65437048917401,25.15637530072173,39.967923015236565,1.7161186848436247,52.830793905372886,0.53728949478749,17.732371794871796,1.1146752205292703,1.4755412991178827,0.5537720706260032,26.246992782678433,0.7457898957497996,9.959903769045708,0.2806736166800321,2.5821972734562952,0.40898155573376105,1.732157177225341,0.15236567762630313,10.449077786688054,2.43785084202085,24.25020048115477,8.0112269446672,58.364073777064974,32.365677626303125,10.553327987169208,3.4214288204734844,9.252466789860886,0.23569610543565428,9.490254872563717,0.12586729890868517,4.662482566248256,0.14190579129040132,0.5324082144974025,0.16909560002789206,6.531501691014958,0.33576235138244825,4.062619852864265,0.09902025731320385,1.0662110805062583,0.07461385586276628,0.7527631533070674,0.03905024232070011,3.536487570168404,0.662110805062585,11.213695477842471,3.9548830236044763,12.403333217112374,4.433597154910917
55,AL-VarUncertainty-LB-b0.3-,0.3116178829190056,74.71163539325687,7.926195413849868,14.33560286998655,13.42129536737357,15.386045107433318,3.678860767885188,3.49375,1.7781146582112546e-07,15.386260358192995,11.707342660591317,28.139077848545345,20.00164815097478,19.650877708765798,20.69038164032655,22.706382471304387,14.591252422843931,18.716388110231744,18.500597066849842,13.880015180826257,16.657932220030638,18.06917352095211,2.495637174716207,6.918124825785985,2.513205819523132,4.645808985375629,1.1417874836034174,3.3426549227156004,1.082757506405632,4.415660747731447,1.3210242772018697,10.247658414551342,5.0411457561142115,23.477621484389516,24.925852390163037,20.688900784014713,18.950685983767585,16.531326181134606,20.180742746187676,20.227752502827027,15.987668512930762,14.487526477095875,14.878284315140785,9.792629931270243,14.68527818365655,16.43618149979768,10.580482893124303,10.199632897326582,9.13532863334989,9.52375307770656,10.25648153906224,10.55596135870719,6.37861065599682,11.455611049965842,5.593938243957199,8.541184962759216,7.942193239688644,16.9819159229781,22.119017224519638,44.105854049719326,21.30713712910987,24.426623897353647,21.419406575781878,26.255012028869295,13.52044907778669,26.618589743589745,24.6271050521251,24.498797113071372,20.17656500802568,20.4009623095429,1.483560545308741,5.5012028869286285,1.499599037690457,3.2157177225340816,0.6094627105052125,2.0368885324779473,0.6014434643143545,2.8067361668003206,0.7538091419406575,12.927024859663192,3.7369687249398553,38.1074578989575,28.628708901363268,7.3560893971618855,3.9635995955510617,5.3739409365084905,3.6675848122450403,4.523900840277536,3.113908162197971,6.843793584379358,6.153202468533176,9.879711307137129,5.1073844222857545,4.552142533384471,0.5561172901921132,2.1167323315086644,0.6659460967190823,1.2938879397510548,0.2276768592447962,0.7513685017956139,0.3375056657717653,0.925002614971584,0.5351975175203096,5.997350162128239,1.8820822147066,8.085840800529969,4.382692374742861
